-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-0.99	4.91
-1.01	4.91
-0.99	4.91
-0.99	4.91
-0.99	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-0.99	4.91
-0.99	4.91
-0.99	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-0.99	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-0.99	4.91
-0.99	4.91
-0.99	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-0.99	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-0.99	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-0.99	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-0.99	4.91
-0.99	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-0.99	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-0.99	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-0.99	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-0.99	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-0.99	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-0.99	4.91
-0.99	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-0.99	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-0.99	4.91
-1.01	4.91
-0.99	4.91
-0.99	4.91
-0.99	4.91
-0.99	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-0.99	4.91
-0.99	4.91
-0.99	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-0.99	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-0.99	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-0.99	4.91
-1.01	4.91
-0.99	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-0.99	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-0.99	4.91
-0.99	4.91
-1.01	4.91
-0.99	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
1.0	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-0.99	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-1.01	4.91
-0.99	4.89
-0.99	4.86
-0.99	4.87
-0.99	4.87
-0.99	4.86
-0.99	4.86
-0.99	4.86
-0.99	4.86
-0.99	4.87
-0.99	4.87
-0.99	4.87
-0.99	4.87
-1.01	4.87
-1.01	4.87
-1.01	4.87
-1.01	4.87
-1.01	4.87
-1.01	4.87
-1.01	4.87
-1.01	4.87
-1.01	4.87
-1.01	4.86
-1.01	4.86
-1.01	4.86
-1.01	4.86
-0.99	4.87
-0.99	4.87
-0.99	4.87
-0.99	4.89
-0.99	4.91
-0.99	4.89
-0.99	4.89
-0.99	4.89
-0.99	4.87
-0.99	4.86
-0.99	4.86
-0.99	4.84
-0.99	4.84
-1.01	4.84
-1.01	4.84
-1.01	4.84
-1.01	4.86
-1.01	4.86
-1.02	4.86
-1.02	4.86
-1.02	4.86
-1.02	4.86
-1.04	4.87
-1.04	4.87
-1.04	4.87
-1.04	4.87
-1.05	4.87
-1.05	4.87
-1.05	4.87
-1.05	4.87
-1.05	4.87
-1.05	4.89
-1.07	4.89
-1.07	4.89
-1.07	4.89
-1.07	4.89
-1.07	4.89
-1.09	4.89
-1.1	4.89
-1.29	4.89
-1.29	4.91
-1.29	4.91
-1.29	4.91
-1.31	4.92
-1.31	4.92
-1.31	4.92
-1.31	4.92
-1.33	4.92
-1.33	4.94
-1.33	4.94
-1.33	4.92
-1.37	4.92
-1.61	4.92
-2.46	4.91
-2.65	4.92
-2.65	4.92
-2.65	4.92
-2.65	4.94
-2.65	4.95
-2.65	4.95
-2.65	4.95
-2.65	4.97
-2.65	4.97
-2.65	4.97
-2.65	4.97
-2.65	4.97
-2.65	4.97
-2.65	4.97
-2.65	4.97
-2.65	4.97
-2.65	4.99
-2.65	4.99
-2.64	4.99
-2.65	4.99
-2.64	4.99
-2.64	4.99
-2.64	4.99
-2.64	4.99
-2.64	4.99
-2.64	4.99
-2.64	4.99
-2.62	4.99
-2.62	4.97
-2.62	4.97
-2.6	4.97
-2.6	4.95
-2.59	4.94
-2.59	4.94
-2.59	4.92
-2.56	4.89
-2.54	4.86
-2.54	4.84
-2.52	4.84
-2.46	4.79
-2.21	4.76
-2.17	4.71
-1.82	4.43
-1.81	3.74
-1.81	3.2
-1.81	2.41
-1.81	1.81
-1.81	1.2
-1.82	0.91
-1.81	0.89
-1.81	0.89
-1.81	0.89
-1.79	0.89
-1.49	0.89
-0.74	0.91
-0.53	0.89
-0.53	0.88
-0.53	0.88
-0.26	0.88
0.56	0.88
0.77	0.88
0.77	0.58
0.75	-0.05
0.75	-0.45
0.75	-1.05
0.75	-1.49
0.74	-1.71
0.74	-1.69
0.75	-1.69
0.74	-1.69
0.74	-1.69
0.75	-1.71
0.75	-1.73
0.75	-1.77
0.75	-2.13
0.75	-2.68
0.74	-3.2
0.74	-3.96
0.72	-4.35
0.72	-4.62
0.72	-5.05
0.7	-5.24
0.7	-5.43
0.7	-5.45
0.7	-5.45
0.7	-5.45
0.7	-5.47
0.7	-5.48
0.72	-5.48
0.7	-5.48
0.72	-5.48
0.72	-5.5
0.72	-5.5
0.72	-5.5
0.72	-5.5
0.72	-5.51
0.74	-5.53
0.74	-5.55
0.74	-5.56
0.75	-5.66
0.75	-6.42
0.74	-6.84
0.74	-7.43
0.74	-7.86
0.74	-8.07
0.74	-8.05
0.74	-8.07
0.74	-8.07
0.74	-8.07
0.74	-8.07
0.74	-8.07
0.74	-8.05
0.74	-8.05
0.74	-8.05
0.74	-8.05
0.72	-8.04
0.72	-8.02
0.72	-8.02
0.7	-8.01
0.69	-7.99
0.69	-7.97
0.67	-7.96
0.67	-7.97
0.69	-7.97
0.69	-7.97
0.69	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.69	-7.97
0.69	-7.97
0.69	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.69	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.69	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.69	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.69	-7.97
0.67	-7.97
0.69	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.69	-7.97
0.67	-7.97
0.69	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.69	-7.97
0.67	-7.97
0.67	-7.97
0.69	-7.97
0.67	-7.97
0.67	-7.97
0.69	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.69	-7.97
0.67	-7.97
0.67	-7.97
0.69	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.69	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.69	-7.97
0.69	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
0.67	-7.97
